id,full_name,parent_id,rank,rank_name,taxref,niamoto
4010,Diospyros brassica,231,SPECIES,brassica,3015,
4013,Diospyros fasciculosa,231,SPECIES,fasciculosa,3021,
4024,Dicksoniaceae,,FAMILIA,Dicksoniaceae,12884,
4025,Dilleniaceae,,FAMILIA,Dilleniaceae,73,
4030,Austrobuxus pauciflorus,2235,SPECIES,pauciflorus,2019,
4032,Diospyros samoensis,231,SPECIES,samoensis,3035,
4056,Dutaillyea trifoliolata,6962,SPECIES,trifoliolata,3097,
4057,Dysoxylum canalense,1936,SPECIES,canalense,3099,
4058,Dysoxylum macranthum,1936,SPECIES,macranthum,3101,
4059,Dysoxylum macrostachyum,1936,SPECIES,macrostachyum,3102,
4060,Dysoxylum minutiflorum,1936,SPECIES,minutiflorum,3103,
4061,Dysoxylum roseum,1936,SPECIES,roseum,3105,
4080,Ebenaceae,,FAMILIA,Ebenaceae,77,
4091,Elaeocarpaceae,,FAMILIA,Elaeocarpaceae,78,
4094,Ericaceae,,FAMILIA,Ericaceae,81,
4114,Escalloniaceae,,FAMILIA,Escalloniaceae,84,
4115,Euphorbiaceae,,FAMILIA,Euphorbiaceae,85,
4119,Gentianaceae,,FAMILIA,Gentianaceae,90,
4123,Gesneriaceae,,FAMILIA,Gesneriaceae,92,
4124,Goodeniaceae,,FAMILIA,Goodeniaceae,94,
4126,Hernandiaceae,,FAMILIA,Hernandiaceae,100,
4129,Metteniusaceae,,FAMILIA,Metteniusaceae,,
4135,Lamiaceae,,FAMILIA,Lamiaceae,14849,
4136,Lauraceae,,FAMILIA,Lauraceae,111,
4138,Lecythidaceae,,FAMILIA,Lecythidaceae,113,
4141,Linaceae,,FAMILIA,Linaceae,118,
4144,Loganiaceae,,FAMILIA,Loganiaceae,120,
4149,Malpighiaceae,,FAMILIA,Malpighiaceae,126,
4152,Melastomataceae,,FAMILIA,Melastomataceae,132,
4153,Meliaceae,,FAMILIA,Meliaceae,133,
4154,Menispermaceae,,FAMILIA,Menispermaceae,134,
4157,Monimiaceae,,FAMILIA,Monimiaceae,137,
4158,Moraceae,,FAMILIA,Moraceae,138,
4159,Myodocarpaceae,,FAMILIA,Myodocarpaceae,14852,
4161,Myrtaceae,,FAMILIA,Myrtaceae,144,
4163,Nothofagaceae,,FAMILIA,Nothofagaceae,14931,
4164,Oncothecaceae,,FAMILIA,Oncothecaceae,154,
4167,Osmundaceae,,FAMILIA,Osmundaceae,157,
4169,Pandanaceae,,FAMILIA,Pandanaceae,160,
4193,Paracryphiaceae,,FAMILIA,Paracryphiaceae,163,
4198,Atractocarpus colnettianus,3031,SPECIES,colnettianus,13060,
4208,Phellinaceae,,FAMILIA,Phellinaceae,166,
4209,Phyllanthaceae,,FAMILIA,Phyllanthaceae,13497,
4211,Picrodendraceae,,FAMILIA,Picrodendraceae,14933,
4212,Piperaceae,,FAMILIA,Piperaceae,169,
4213,Pittosporaceae,,FAMILIA,Pittosporaceae,170,
4217,Polygalaceae,,FAMILIA,Polygalaceae,175,
4222,Primulaceae,,FAMILIA,Primulaceae,181,
4223,Proteaceae,,FAMILIA,Proteaceae,182,
4226,Rhamnaceae,,FAMILIA,Rhamnaceae,186,
4227,Rhizophoraceae,,FAMILIA,Rhizophoraceae,187,
4229,Rubiaceae,,FAMILIA,Rubiaceae,189,
4231,Rutaceae,,FAMILIA,Rutaceae,190,
4233,Salicaceae,,FAMILIA,Salicaceae,191,
4235,Santalaceae,,FAMILIA,Santalaceae,194,
4236,Sapindaceae,,FAMILIA,Sapindaceae,195,
4237,Sapotaceae,,FAMILIA,Sapotaceae,196,
4242,Simaroubaceae,,FAMILIA,Simaroubaceae,201,
4246,Stemonuraceae,,FAMILIA,Stemonuraceae,206,
4249,Symplocaceae,,FAMILIA,Symplocaceae,210,
4250,Taxaceae,,FAMILIA,Taxaceae,213,
4257,Thymelaeaceae,,FAMILIA,Thymelaeaceae,217,
4259,Trimeniaceae,,FAMILIA,Trimeniaceae,219,
4264,Winteraceae,,FAMILIA,Winteraceae,233,
4369,Metrosideros laurifolia,1988,SPECIES,laurifolia,15785,
4386,Celtis conferta,3447,SPECIES,conferta,2417,
4432,Cleidion vieillardii,374,SPECIES,vieillardii,2534,
4465,Cordyline neocaledonica,1528,SPECIES,neocaledonica,2628,
4473,Cloezia artensis,1976,SPECIES,artensis,2555,
4478,Oleaceae,,FAMILIA,Oleaceae,152,
4489,Gymnostoma,3732,GENUS,Gymnostoma,832,
4490,Garcinia,3788,GENUS,Garcinia,791,
4500,Comptonella lactea,6959,SPECIES,lactea,2604,
4502,Comptonella oreophila,6959,SPECIES,oreophila,2608,
4725,Delarbrea montana,1970,SPECIES,montana,2880,
4726,Delarbrea paradoxa,1970,SPECIES,paradoxa,2883,
4762,Melia,4153,GENUS,Melia,1040,
4782,Ochrosia balansae var. excelsior,8501,INFRASPECIES,var. excelsior,4478,
4792,Dendrocnide peltata,3454,SPECIES,peltata,2930,
4795,Sparattosyce,4158,GENUS,Sparattosyce,1395,
481,Sphaeropteris,3875,GENUS,Sphaeropteris,15301,
4884,Macropiper,4212,GENUS,Macropiper,1005,
4892,Leptopteris,4167,GENUS,Leptopteris,954,
4953,Euroschinus vieillardii,1180,SPECIES,vieillardii,3316,
4957,Sleumerodendron,4223,GENUS,Sleumerodendron,1381,
4965,Gynochthodes,4229,GENUS,Gynochthodes,13012,
4991,Ficus austrocaledonica,1966,SPECIES,austrocaledonica,3339,
4996,Ficus dzumacensis,1966,SPECIES,dzumacensis,3347,
4998,Ficus habrophylla,1966,SPECIES,habrophylla,3350,
5072,Erythroxylum novocaledonicum,309,SPECIES,novocaledonicum,3234,
5075,Ficus mutabilis,1966,SPECIES,mutabilis,3363,
5086,Euroschinus rubromarginatus,1180,SPECIES,rubromarginatus,3314,
5093,Fagraea berteroana,760,SPECIES,berteroana,3332,
5101,Ficus auriculigera,1966,SPECIES,auriculigera,3338,
5115,Ficus leiocarpa,1966,SPECIES,leiocarpa,3353,
5122,Ficus nitidifolia,1966,SPECIES,nitidifolia,3364,
5123,Ficus obliqua,1966,SPECIES,obliqua,3365,
5124,Ficus otophora,1966,SPECIES,otophora,3366,
5127,Ficus pancheriana,1966,SPECIES,pancheriana,3368,
5128,Ficus prolixa,1966,SPECIES,prolixa,3369,
5133,Ficus racemigera,1966,SPECIES,racemigera,3372,
5135,Ficus versicolor,1966,SPECIES,versicolor,3375,
5139,Ficus vieillardiana,1966,SPECIES,vieillardiana,3376,
5167,Ficus webbiana,1966,SPECIES,webbiana,3379,
5181,Flindersia fournieri,1092,SPECIES,fournieri,3399,
5183,Freycinetia arborea,2149,SPECIES,arborea,3403,
5239,Garcinia amplexicaulis,4490,SPECIES,amplexicaulis,3429,
5250,Sparattosyce balansae,4795,SPECIES,balansae,5736,
5257,Archidendropsis streptocarpa,1304,SPECIES,streptocarpa,1882,
5269,Cupaniopsis macrocarpa Radlk. var. macrocarpa,8292,INFRASPECIES,var. macrocarpa,2763,
5285,Leptopteris wilkesiana,4892,SPECIES,wilkesiana,3972,
5293,Cupaniopsis fruticosa,3283,SPECIES,fruticosa,2753,
5296,Delarbrea paradoxa Vieill. subsp. paradoxa,4726,INFRASPECIES,subsp. paradoxa,2882,
5298,Dysoxylum rufescens Vieill. ex Pancher & Sebert subsp. rufescens,6792,INFRASPECIES,subsp. rufescens,3107,
5303,Rauvolfia balansae var. schumanniana,6675,INFRASPECIES,var. schumanniana,5389,
5304,Storckiella pancheri Baill. subsp. pancheri,6694,INFRASPECIES,subsp. pancheri,12739,
5310,Storckiella pancheri subsp. acuta,6694,INFRASPECIES,subsp. acuta,12737,
5315,Polyscias bracteata (R.Vig.) Lowry subsp. bracteata,6709,INFRASPECIES,subsp. bracteata,13096,
5318,Rauvolfia balansae (Baill.) Boiteau subsp. balansae,6675,INFRASPECIES,subsp. balansae,5386,
5325,Garcinia densiflora,4490,SPECIES,densiflora,3434,
5357,Garcinia hennecartii,4490,SPECIES,hennecartii,3435,
5360,Garcinia neglecta,4490,SPECIES,neglecta,3437,
5384,Meryta lecardii,1467,SPECIES,lecardii,4273,
5386,Myodocarpus nervatus,1971,SPECIES,nervatus,4388,
5393,Plerandra moratiana,1469,SPECIES,moratiana,13542,
5401,Plerandra baillonii,1469,SPECIES,baillonii,15270,
5404,Plerandra leptophylla,1469,SPECIES,leptophylla,15268,
5405,Plerandra osyana,1469,SPECIES,osyana,15265,
5406,Plerandra plerandroides,1469,SPECIES,plerandroides,15094,
5431,Weinmannia dichotoma var. monticola,6706,INFRASPECIES,var. monticola,13445,
5450,Garcinia pedicellata,4490,SPECIES,pedicellata,3439,
5451,Garcinia vieillardii,4490,SPECIES,vieillardii,3443,
5453,Garcinia virgata,4490,SPECIES,virgata,3444,
5456,Gardenia aubryi,3050,SPECIES,aubryi,3445,
5466,Garnieria spathulaefolia,2774,SPECIES,spathulaefolia,3454,
5468,Gastrolepis austrocaledonica,3361,SPECIES,austrocaledonica,15861,
5469,Geijera balansae,6964,SPECIES,balansae,3457,
5472,Geissois hippocastanifolia,212,SPECIES,hippocastanifolia,3462,
5473,Geissois hirsuta,212,SPECIES,hirsuta,3463,
5475,Geissois montana,212,SPECIES,montana,3466,
5476,Geissois polyphylla,212,SPECIES,polyphylla,3467,
5477,Geissois racemosa,212,SPECIES,racemosa,3469,
5478,Geissois trifoliolata,212,SPECIES,trifoliolata,3470,
5479,Geissois velutina,212,SPECIES,velutina,3471,
5489,Acronychia laevis,6956,SPECIES,laevis,1635,
5490,Geniostoma glaucescens,1887,SPECIES,glaucescens,3479,
5492,Geniostoma vestitum,1887,SPECIES,vestitum,3488,
5497,Phyllanthus caledonicum,2225,SPECIES,caledonicum,15875,
5500,Gongrodiscus bilocularis,3286,SPECIES,bilocularis,3518,
5502,Gongrodiscus sufferrugineus,3286,SPECIES,sufferrugineus,3520,
5505,Zygogynum pomiferum subsp. balansae,8542,INFRASPECIES,subsp. balansae,6340,
5507,Zygogynum tieghemii subsp. thulium,8543,INFRASPECIES,subsp. thulium Vink,6346,
5521,Gymnostoma deplancheanum,4489,SPECIES,deplancheanum,3602,
5523,Gymnostoma intermedium,4489,SPECIES,intermedium,3604,
5528,Gymnostoma nodiflorum,4489,SPECIES,nodiflorum,3606,
5529,Gymnostoma poissonianum,4489,SPECIES,poissonianum,3607,
5548,Geniostoma novaecaledoniae,1887,SPECIES,novaecaledoniae,3481,
5562,Harpullia austrocaledonica,3288,SPECIES,austrocaledonica,3623,
5563,Hedycarya chrysophylla,1963,SPECIES,chrysophylla,3627,
5564,Hedycarya cupulata,1963,SPECIES,cupulata,3628,
5565,Hedycarya engleriana,1963,SPECIES,engleriana,3629,
5566,Hedycarya parvifolia,1963,SPECIES,parvifolia,3630,
5570,Hedycarya symplocoides,1963,SPECIES,symplocoides,3633,
5608,Hernandia cordigera,1802,SPECIES,cordigera,3659,
5647,Hibbertia comptonii,216,SPECIES,comptonii,3670,
5662,Hibbertia lucens,216,SPECIES,lucens,3677,
5685,Hibbertia pancheri,216,SPECIES,pancheri,3681,
5719,Hibbertia wagapii,216,SPECIES,wagapii,3690,
5723,Meryta pedunculata,1467,SPECIES,pedunculata,4276,
5724,Aidia congestum,2968,SPECIES,congestum,1710,
5755,Hugonia jenkinsii,7162,SPECIES,jenkinsii,3734,
5762,Hugonia penicillanthemum,7162,SPECIES,penicillanthemum,3737,
5763,Hugonia racemosa,7162,SPECIES,racemosa,3738,
5764,Phyllanthus vulcani Guillaumin var. vulcani,8530,INFRASPECIES,var. vulcani,4984,
5772,Hybanthus austrocaledonicus,7077,SPECIES,austrocaledonicus,3752,
5773,Hybanthus caledonicus,7077,SPECIES,caledonicus,3753,
5775,Hybanthus micranthus,7077,SPECIES,micranthus,3754,
5797,Hypserpa vieillardii,1938,SPECIES,vieillardii,3785,
5799,Ilex sebertii,1449,SPECIES,sebertii,3788,
5803,Intsia bijuga,390,SPECIES,bijuga,3808,
5813,Ixora comptonii,3112,SPECIES,comptonii,3843,
5827,Jasminum mackeeorum,2013,SPECIES,mackeeorum,3871,
5836,Kermadecia rotundifolia,2776,SPECIES,rotundifolia,3903,
5837,Kermadecia sinuata,2776,SPECIES,sinuata,3904,
5838,Kibaropsis caledonica,1964,SPECIES,caledonica,3906,
5857,Cerberiopsis candelabra,1398,SPECIES,candelabra,2448,
5861,Plerandra crassipes,1469,SPECIES,crassipes,15095,
5870,Plerandra nono,1469,SPECIES,nono,13532,
5891,Lethedon balansae,3426,SPECIES,balansae,3986,
5892,Lethedon calleana,3426,SPECIES,calleana,3987,
5895,Lethedon cordatoretusa,3426,SPECIES,cordatoretusa,3991,
5896,Lethedon leratii,3426,SPECIES,leratii,3992,
5902,Atractocarpus nigricans,3031,SPECIES,nigricans,13167,
5910,Codia montana,22,SPECIES,montana,2575,
5922,Beauprea,4223,GENUS,Beauprea,391,
5929,Eugenia (poroensis_Barrabé293),1984,SPECIES,poroensis,13242,
5932,Pycnandra wagapensis,3349,SPECIES,wagapensis,13326,
5934,Eugenia veillonii,1984,SPECIES,rubiginosa,13238,
5949,Denhamia fournieri,6325,SPECIES,fournieri,15945,
5961,Macaranga alchorneoides,382,SPECIES,alchorneoides,4110,
5964,Macaranga corymbosa,382,SPECIES,corymbosa,4112,
5973,Maesa novocaledonica,2767,SPECIES,novocaledonica,4125,
5975,Mammea neurophylla,1731,SPECIES,neurophylla,4137,
5983,Plerandra veitchii,1469,SPECIES,veitchii,15170,
5985,"Plerandra osyana (Veitch ex Regel) Lowry, G.M.Plunkett & Frodin subsp. osyana",5405,INFRASPECIES,subsp. osyana,15267,
5986,Gossia clusioides,1985,SPECIES,clusioides,13183,
5987,Archidendropsis fournieri,1304,SPECIES,fournieri,1870,
5989,Plerandra taomensis,1469,SPECIES,taomensis,15651,
5993,Rauvolfia balansae subsp. schumanniana,6675,INFRASPECIES,subsp. schumanniana,5387,
6002,Polyscias vieillardii subsp. balansae,7115,INFRASPECIES,subsp. balansae,15384,
6022,Archidendropsis fournieri var. auriculata,5987,INFRASPECIES,var. auriculata,1871,
6041,Garcinia balansae,4490,SPECIES,balansae,3431,
6043,Ixora francii var. angustifolia,6624,INFRASPECIES,var. angustifolia,3848,
6058,Comptonella oreophila (Guillaumin) T.G.Hartley var. oreophila,4502,INFRASPECIES,var. oreophila,2610,
6085,Fabaceae-Caesalpinoideae,,FAMILIA,Fabaceae-Caesalpinoideae,14843,
6086,Fabaceae-Mimosoideae,,FAMILIA,Fabaceae-Mimosoideae,14844,
6087,Fabaceae-Papilionoideae,,FAMILIA,Fabaceae-Papilionoideae,14845,
6109,Balanops sparsiflora,1652,SPECIES,sparsiflora,2073,
6117,Gossia alaternoides var. conspicua,7101,INFRASPECIES,var. conspicua,15282,
6120,Geissois pruinosa Brongn. & Gris var. pruinosa,6387,INFRASPECIES,var. pruinosa,13380,
6154,Hedycarya baudouini,1963,SPECIES,baudouini,3626,
6155,Acridocarpus austrocaledonicus,1901,SPECIES,austrocaledonicus,1634,
6157,Delarbrea montana subsp. arborea,4725,INFRASPECIES,subsp. arborea,2878,
6158,Dysoxylum rufescens subsp. dzumacense,6792,INFRASPECIES,subsp. dzumacense,3106,
6189,Pycnandra pubiflora,3349,SPECIES,pubiflora,12771,
6221,Albizia saman,1303,SPECIES,saman,15254,
6233,Cryptocarya (aff_pluricostata_Barrabé280),1868,SPECIES,(aff_pluricostata_Barrabé280),13510,
6237,Atractocarpus mollis,3031,SPECIES,mollis,13061,
6241,Atractocarpus ngoyensis,3031,SPECIES,ngoyensis,13062,
6242,Atractocarpus pseudoterminalis,3031,SPECIES,pseudoterminalis,13064,
6249,Piliocalyx ignambiensis,1991,SPECIES,ignambiensis,12847,
6267,Podonephelium pachycaule,3290,SPECIES,pachycaule,14896,
6273,Plerandra gabriellae,1469,SPECIES,gabriellae,13547,
6275,Plerandra osyana subsp. toto,5405,INFRASPECIES,subsp. toto,15266,
6286,Piliocalyx (macrophylla_MacKee26643),1991,SPECIES,(macrophylla_MacKee26643),14750,
6290,Schefflera neocaledonica,1484,SPECIES,neocaledonica,5532,
6295,Polyscias bracteata subsp. subincisa,6709,INFRASPECIES,subsp. subincisa,13097,
6325,Denhamia,3733,GENUS,Denhamia,15832,
6345,Plerandra reginae,1469,SPECIES,reginae,15273,
6374,Garcinia puat,4490,SPECIES,puat,3440,
6387,Geissois pruinosa,212,SPECIES,pruinosa,3468,
6388,Geniostoma densiflorum,1887,SPECIES,densiflorum,3475,
6436,Grevillea gillivrayi,2775,SPECIES,gillivrayi,3555,
6483,Antirhea baladensis,2970,SPECIES,baladensis,3566,
6485,Antirhea eximia,2970,SPECIES,eximia,3568,
6493,Antirhea glabrescens,2970,SPECIES,glabrescens,3569,
6494,Antirhea heterosepala,2970,SPECIES,heterosepala,3570,
6509,Maxwellia lepidota,1918,SPECIES,lepidota,4175,
6512,Cupaniopsis macrocarpa var. polyphylla,8292,INFRASPECIES,var. polyphylla,2764,
6565,Antirhea ngoyensis,2970,SPECIES,ngoyensis,3572,
6569,Myrsine oblanceolata,151,SPECIES,oblanceolata,15507,
6595,Guioa glauca,3287,SPECIES,glauca,3586,
6600,Antirhea splendens,2970,SPECIES,splendens,3580,
6601,Antirhea wagapensis,2970,SPECIES,wagapensis,3582,
6605,Guioa microsepala,3287,SPECIES,microsepala,3590,
6606,Guioa ovalis,3287,SPECIES,ovalis,3591,
6608,Guioa villosa,3287,SPECIES,villosa,3593,
6622,Ixora cauliflora,3112,SPECIES,cauliflora,3836,
6623,Ixora collina,3112,SPECIES,collina,3840,
6624,Ixora francii,3112,SPECIES,francii,3847,
6635,Plerandra (candelabra/pseudocandelabra),1469,SPECIES,(candelabra/pseudocandelabra),15129,
6636,Menepetalum schlechteri,7177,SPECIES,schlechteri,4259,
6652,Olax hypoleuca,2009,SPECIES,hypoleuca,4503,
6654,Osmanthus austrocaledonicus,2015,SPECIES,austrocaledonicus,4532,
6659,Phelline comosa,2159,SPECIES,comosa,4757,
6675,Rauvolfia balansae,1444,SPECIES,balansae,5385,
6676,Rauvolfia semperflorens,1444,SPECIES,semperflorens,5390,
6688,Scaevola erosa,1766,SPECIES,erosa,5514,
6694,Storckiella pancheri,392,SPECIES,pancheri,5805,
6696,Symplocos flavescens,3364,SPECIES,flavescens,5841,
6697,Symplocos montana,3364,SPECIES,montana,5845,
6698,Syzygium quadrangulare,1998,SPECIES,quadrangulare,5911,
6706,Weinmannia dichotoma,340,SPECIES,dichotoma,6221,
6709,Polyscias bracteata,1483,SPECIES,bracteata,12557,
6718,Nemuaron,3660,GENUS,Nemuaron,1095,
6721,Meiogyne baillonii,1238,SPECIES,baillonii,4205,
6728,Melaleuca quinquenervia,1987,SPECIES,quinquenervia,4215,
6732,Melicope lasioneura,3129,SPECIES,lasioneura,4224,
6734,Melicope vieillardii,3129,SPECIES,vieillardii,4229,
6736,Melodinus aeneus,1427,SPECIES,aeneus,4235,
6737,Melodinus balansae,1427,SPECIES,balansae,4236,
6738,Melodinus phylliraeoides,1427,SPECIES,phylliraeoides,4246,
6792,Dysoxylum rufescens,1936,SPECIES,rufescens,3108,
6793,Meryta balansae,1467,SPECIES,balansae,4268,
6794,Meryta coriacea,1467,SPECIES,coriacea,4269,
6796,Meryta oxylaena,1467,SPECIES,oxylaena,4274,
6797,Meryta pachycarpa,1467,SPECIES,pachycarpa,4275,
6798,Meryta schizolaena,1467,SPECIES,schizolaena,4277,
6799,Metrosideros brevistylis,1988,SPECIES,brevistylis,4279,
6803,Mezoneuron baudouinii,391,SPECIES,baudouinii,4299,
6814,Dysoxylum kouiriense,1936,SPECIES,kouiriense,3100,
6816,Austrotaxus spicata,3366,SPECIES,spicata,2051,
6817,Arillastrum,4161,GENUS,Arillastrum,344,
6823,Basselinia deplanchei,1487,SPECIES,deplanchei,2097,
6826,Montrouziera gabriellae,7185,SPECIES,gabriellae,4336,
6829,Montrouziera sphaeroidea,7185,SPECIES,sphaeroidea,4339,
6831,Morierina montana,3116,SPECIES,montana,4342,
6838,Myodocarpus crassifolius,1971,SPECIES,crassifolius,4383,
6839,Myodocarpus fraxinifolius,1971,SPECIES,fraxinifolius,4384,
6840,Myodocarpus involucratus,1971,SPECIES,involucratus,4386,
6842,Myodocarpus pinnatus,1971,SPECIES,pinnatus,4389,
6843,Myodocarpus simplicifolius,1971,SPECIES,simplicifolius,4390,
6844,Myodocarpus vieillardii,1971,SPECIES,vieillardii,4392,
6851,Myrtopsis myrtoidea,3205,SPECIES,myrtoidea,4408,
6858,Basselinia gracilis,1487,SPECIES,gracilis,2099,
6859,Nemuaron vieillardii,6718,SPECIES,vieillardii,4422,
6860,Basselinia humboldtiana,1487,SPECIES,humboldtiana,2100,
6861,Neoguillauminia cleopatra,385,SPECIES,cleopatra,4426,
6869,Neuburgia novocaledonica,1889,SPECIES,novocaledonica,4445,
6873,Basselinia pancheri,1487,SPECIES,pancheri,2102,
6875,Basselinia velutina,1487,SPECIES,velutina,2106,
6876,Beauprea asplenioides,5922,SPECIES,asplenioides,2119,
6879,Beauprea comptonii,5922,SPECIES,comptonii,2121,
6885,Olea paniculata,2014,SPECIES,paniculata,4509,
6886,Homalanthus repandus,381,SPECIES,repandus,4511,
6924,Oncotheca balansae,2018,SPECIES,balansae,4513,
6925,Oncotheca humboldtiana,2018,SPECIES,humboldtiana,4514,
6940,Beauprea filipes,5922,SPECIES,filipes,2124,
6945,Oxera coronata,1848,SPECIES,coronata,4568,
6950,Oxera morierei,1848,SPECIES,morierei,4577,
6956,Acronychia,4231,GENUS,Acronychia,255,
6959,Comptonella,4231,GENUS,Comptonella,570,
6962,Dutaillyea,4231,GENUS,Dutaillyea,705,
6964,Geijera,4231,GENUS,Geijera,796,
6965,Halfordia,4231,GENUS,Halfordia,840,
6974,Oxera palmatinervia,1848,SPECIES,palmatinervia,4579,
6975,Oxera robusta,1848,SPECIES,robusta,4583,
6976,Oxera sessilifolia,1848,SPECIES,sessilifolia,4585,
6977,Oxera subverticillata,1848,SPECIES,subverticillata,4586,
6980,Pachygone tomentella,1950,SPECIES,tomentella,4589,
6981,Beauprea montana,5922,SPECIES,montana,2126,
6983,Beauprea pancheri,5922,SPECIES,pancheri,2129,
6987,Pancheria billardierei,338,SPECIES,billardierei,4603,
6988,Pancheria brunhesii,338,SPECIES,brunhesii,4604,
6989,Pancheria calophylla,338,SPECIES,calophylla,4605,
6991,Pancheria confusa,338,SPECIES,confusa,4607,
6995,Pancheria gatopensis,338,SPECIES,gatopensis,4613,
7000,Pancheria reticulata,338,SPECIES,reticulata,4623,
7002,Elaeocarpus hortensis,234,SPECIES,hortensis,3136,
7004,Pancheria ternata,338,SPECIES,ternata,4628,
7016,Paracryphia alticola,2151,SPECIES,alticola,4665,
7028,Niemeyera,4237,GENUS,Niemeyera,1112,
7066,Agatea,3612,GENUS,Agatea,270,
7077,Hybanthus,3612,GENUS,Hybanthus,878,
7101,Gossia alaternoides,1985,SPECIES,alaternoides,13070,
7102,Parsonsia edulis,1443,SPECIES,edulis,4675,
7106,Melastoma malabathricum,1933,SPECIES,malabathricum,13224,
7115,Polyscias vieillardii,1483,SPECIES,vieillardii,13498,
7117,Pycnandra deplanchei,3349,SPECIES,deplanchei,13632,
7120,Alangium villosum,14,SPECIES,villosum,14230,
7123,Parsonsia macrophylla,1443,SPECIES,macrophylla,4682,
7162,Hugonia,4141,GENUS,Hugonia,874,
7164,Dicarpellum,3733,GENUS,Dicarpellum,663,
7175,Elaeodendron,3733,GENUS,Elaeodendron,12870,
7177,Menepetalum,3733,GENUS,Menepetalum,1048,
7179,Pleurostylia,3733,GENUS,Pleurostylia,1230,
7180,Salaciopsis,3733,GENUS,Salaciopsis,1327,
7182,Ascarina,3779,GENUS,Ascarina,357,
7183,Hunga,3783,GENUS,Hunga,875,
7185,Montrouziera,3788,GENUS,Montrouziera,1073,
7190,Rourea,3865,GENUS,Rourea,1317,
7192,Myrsine macrophylla,151,SPECIES,macrophylla,15490,
7193,Myrsine modesta,151,SPECIES,modesta,15494,
7195,Myrsine novocaledonica,151,SPECIES,novocaledonica,15501,
7210,Periomphale balansae,1093,SPECIES,balansae,4736,
7217,Phelline brachyphylla,2159,SPECIES,brachyphylla,4756,
7218,Phelline confertifolia,2159,SPECIES,confertifolia,4760,
7219,Phelline dumbeensis,2159,SPECIES,dumbeensis,4761,
7220,Phelline erubescens,2159,SPECIES,erubescens,4762,
7222,Phelline lucida,2159,SPECIES,lucida,4765,
7223,Phelline macrophylla,2159,SPECIES,macrophylla,4766,
7229,Bocquillonia grandidens,2045,SPECIES,grandidens,2200,
7230,Bocquillonia lucidula,2045,SPECIES,lucidula,2202,
7231,Bocquillonia nervosa,2045,SPECIES,nervosa,2203,
7232,Bocquillonia phenacostigma,2045,SPECIES,phenacostigma,2204,
7245,Piliocalyx bullatus,1991,SPECIES,bullatus,5001,
7246,Piliocalyx francii,1991,SPECIES,francii,5003,
7247,Piliocalyx laurifolius,1991,SPECIES,laurifolius,5004,
7249,Piliocalyx wagapensis,1991,SPECIES,wagapensis,5007,
7250,Piper comptonii,2290,SPECIES,comptonii,5015,
7256,Pisonia artensis,2007,SPECIES,artensis,5022,
7257,Pisonia gigantocarpa,2007,SPECIES,gigantocarpa,5023,
7258,Pisonia grandis,2007,SPECIES,grandis,5024,
7267,Pittosporum deplanchei,2291,SPECIES,deplanchei,5038,
7271,Pittosporum gracile,2291,SPECIES,gracile,5042,
7272,Pittosporum heckelii,2291,SPECIES,heckelii,5043,
7273,Pittosporum hematomallum,2291,SPECIES,hematomallum,5044,
7277,Pittosporum leratii,2291,SPECIES,leratii,5048,
7279,Pittosporum letocartiorum,2291,SPECIES,letocartiorum,5050,
7286,Pittosporum oreophilum,2291,SPECIES,oreophilum,5057,
7287,Burretiokentia vieillardii,2782,SPECIES,vieillardii,2283,
7288,Pittosporum oubatchense,2291,SPECIES,oubatchense,5059,
7293,Pittosporum pronyense,2291,SPECIES,pronyense,5065,
7295,Pittosporum simsonii,2291,SPECIES,simsonii,5068,
7299,Pittosporum xanthanthum,2291,SPECIES,xanthanthum,5072,
7307,Pleurocalyptus austrocaledonicus,1992,SPECIES,austrocaledonicus,5095,
7308,Pleurocalyptus pancheri,1992,SPECIES,pancheri,5096,
7309,Pleurostylia opposita,7179,SPECIES,opposita,5097,
7312,Podonephelium concolor,3290,SPECIES,concolor,5116,
7319,Polyosma leratii,359,SPECIES,leratii,5134,
7320,Polyosma pancheriana,359,SPECIES,pancheriana,5135,
7338,Psychotria ammericola,3121,SPECIES,ammericola,5213,
7347,Psychotria canalensis,3121,SPECIES,canalensis,5224,
7349,Margaritopsis collina,9326,SPECIES,collina,15762,
7363,Psychotria goniocarpa,3121,SPECIES,goniocarpa,5243,
7372,Margaritopsis lyciiflora,9326,SPECIES,lyciiflora,15682,
7381,Margaritopsis oleoides,9326,SPECIES,oleoides,15763,
7385,Psychotria pancheri,3121,SPECIES,pancheri,5266,
7401,Psychotria schlechteriana,3121,SPECIES,schlechteriana,5285,
7427,Pycnandra benthamii,3349,SPECIES,benthamii,5327,
7428,Pycnandra carinocostata,3349,SPECIES,carinocostata,5328,
7429,Pycnandra chartacea,3349,SPECIES,chartacea,5329,
7430,Pycnandra comptonii,3349,SPECIES,comptonii,5330,
7431,Pycnandra controversa,3349,SPECIES,controversa,5331,
7432,Pycnandra fastuosa,3349,SPECIES,fastuosa,5333,
7433,Pycnandra griseosepala,3349,SPECIES,griseosepala,5334,
7435,Pycnandra vieillardii,3349,SPECIES,vieillardii,5338,
7438,Quintinia major,2155,SPECIES,major,5348,
7448,Quintinia oreophila,2155,SPECIES,oreophila,5351,
7450,Quintinia parviflora,2155,SPECIES,parviflora,5352,
7452,Quintinia resinosa,2155,SPECIES,resinosa,5353,
